,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,umls_pt,umls_cui,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match
5102,5,97,clonidine hydrochloride,838,1044,2,13,1246,1329,141,182,0,21
5103,6,79,clonidine hydrochloride,838,1044,2,13,1246,1329,898,806,0,21
5104,3,720,clopenthixol decanoate,996,1045,2,13,1247,612,118,143,0,21
5105,3,720,clopenthixol decanoate,996,1045,2,13,1247,612,168,205,0,21
5106,3,720,clopenthixol decanoate,996,1045,2,13,1247,612,169,206,0,21
5107,3,720,clopenthixol decanoate,996,1045,2,13,1247,612,611,542,0,21
5108,3,720,clopenthixol decanoate,996,1045,2,13,1247,612,687,622,0,22
5109,6,76,cloperidone hydrochloride,933,1046,2,13,1248,1806,1152,1371,0,22
5110,5,97,clopidogrel bisulfate,174,1047,2,13,1249,1487,132,47,0,22
5111,5,97,clopidogrel bisulfate,174,1047,2,13,1249,1487,132,166,0,21
5112,6,107,clopidogrel bisulfate,174,1047,2,13,1249,1487,1050,1131,0,22
5113,6,88,clopipazan mesylate,1103,1048,2,13,1250,1818,930,831,0,21
5114,6,86,cloprostenol sodium,988,1049,2,13,1251,1409,1127,1312,0,22
5115,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,77,101,0,21
5116,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,96,121,0,21
5117,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,168,205,0,21
5118,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,169,206,0,21
5119,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,276,319,0,22
5120,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,279,322,0,22
5121,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,543,472,0,22
5122,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,611,542,0,21
5123,3,1342,Clorazepate Dipotassium,419,1050,2,13,1252,57,687,622,0,22
5124,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,4,10,0,21
5125,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,4,12,0,14
5126,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,20,32,0,21
5127,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,20,159,0,22
5128,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,572,26,0,21
5129,5,97,clorazepate dipotassium,419,1050,2,13,1252,57,572,502,0,21
5130,6,79,clorazepate dipotassium,419,1050,2,13,1252,57,1179,1463,0,21
5131,0,97,clorazepate monopotassium,1098,1051,2,13,1253,58,942,845,0,21
5132,6,86,clorazepate monopotassium,1098,1051,2,13,1253,58,1179,1463,0,21
5133,6,87,cloroperone hydrochloride,1002,1053,2,13,1254,1717,930,831,0,21
5134,6,73,clorprenaline hydrochloride,1007,1054,2,13,1255,1499,960,887,0,22
5135,6,79,clortermine hydrochloride,40,1055,2,13,1256,1697,818,733,0,21
5136,6,79,closiramine aceturate,589,1056,2,13,1257,1879,894,802,0,22
5137,6,74,clothixamide maleate,859,1057,2,13,1258,1819,930,831,0,21
5138,6,94,cloticasone propionate,1460,1058,2,13,1259,1803,849,763,0,21
5139,6,97,cloxacillin benzathine,597,1059,2,13,890,540,863,775,0,21
5140,6,73,cloxacillin sodium,1183,1060,2,13,1260,118,863,775,0,21
5141,3,369,benzathine cloxacillin,597,1059,2,0,890,540,80,104,0,21
5142,3,369,benzathine cloxacillin,597,1059,2,0,890,540,83,107,0,21
5143,3,1434,Coal Ash,1229,1357,2,0,1261,1865,233,284,0,22
5144,3,1343,Coal Tar,1437,1061,2,13,1262,59,214,259,0,21
5145,3,1343,Coal Tar,1437,1061,2,13,1262,59,485,400,0,21
5146,4,278,Coal Tar,1437,1061,2,13,1262,59,213,257,0,13
5147,4,278,Coal Tar,1437,1061,2,13,1262,59,592,520,0,13
5148,4,278,Coal Tar,1437,1061,2,13,1262,59,609,540,0,13
5149,6,97,coal tar,1437,1061,2,13,1262,59,843,758,0,21
5150,0,97,cobalt dichloride,1364,1063,2,0,1263,1678,803,702,0,22
5151,0,97,cobalt dichloride,1364,1063,2,0,1263,1678,963,894,0,22
5152,0,97,cobalt dichloride,1364,1063,2,0,1263,1678,1210,1470,0,1
5153,3,688,cobalt-ethylenediamine tetraacetic acid chelate,385,1062,2,13,1264,613,171,208,0,13
5154,3,561,cobaltous chloride,1364,1063,2,13,1265,614,109,134,0,22
5155,3,561,cobaltous chloride,1364,1063,2,13,1265,614,604,534,0,22
5156,0,97,cocaine hydrochloride,940,1065,2,13,1267,1171,976,920,0,22
5157,0,97,cocaine hydrochloride,940,1065,2,13,1267,1171,1054,1163,0,22
5158,1,66,cocaine hydrochloride,940,1065,2,13,1267,1171,383,1162,0,6
5159,6,97,cocaine hydrochloride,940,1065,2,13,1267,1171,814,724,0,22
5160,6,97,codeine phosphate,830,1068,2,13,1270,60,810,719,0,7
5161,6,97,codeine phosphate,830,1068,2,13,1270,60,810,719,0,7
5162,6,97,codeine polistirex,1358,1067,2,10,1271,1446,938,840,0,21
5163,1,206,codeine sulfate,338,1069,2,0,1272,1231,396,1182,0,12
5164,1,206,codeine sulfate,338,1069,2,0,1272,1231,396,1182,0,12
5165,6,97,codeine sulfate,338,1069,2,0,1272,1231,810,719,0,7
5166,6,97,codeine sulfate,338,1069,2,0,1272,1231,810,719,0,7
5167,0,97,colesevelam hydrochloride,496,1070,2,13,1273,1314,872,784,0,21
5168,5,97,colesevelam hydrochloride,496,1070,2,13,1273,1314,147,41,0,21
5169,5,97,colesevelam hydrochloride,496,1070,2,13,1273,1314,147,163,0,21
5170,5,97,colesevelam hydrochloride,496,1070,2,13,1273,1314,147,182,0,21
5171,6,107,colesevelam hydrochloride,496,1070,2,13,1273,1314,896,804,0,21
5172,0,97,colestipol hydrochloride,783,1071,2,13,1274,1246,872,784,0,21
5173,6,79,colestipol hydrochloride,783,1071,2,13,1274,1246,896,804,0,21
5174,6,101,colfosceril palmitate,1162,1072,2,13,1275,1112,1135,1324,0,4
5175,6,73,colistimethate sodium,1463,1073,2,13,1277,994,863,775,0,21
5176,6,97,colistin sulfate,223,1074,2,13,1278,61,863,775,0,21
5177,3,942,glutaraldehyde-cross-linked collagen,354,1597,2,13,1582,1010,135,171,0,13
5178,3,942,glutaraldehyde-cross-linked collagen,354,1597,2,13,1582,1010,193,236,0,13
5179,3,942,glutaraldehyde-cross-linked collagen,354,1597,2,13,1582,1010,476,389,0,13
5180,6,86,colterol mesylate,482,1075,2,13,1280,1778,960,887,0,22
5181,3,456,conduritol epoxide,1114,1086,2,13,1301,621,235,286,0,13
5182,0,97,conivaptan hydrochloride,464,1087,2,13,1302,1661,1219,1491,0,22
5183,6,90,conorphone hydrochloride,1287,1088,2,13,1303,1835,809,718,0,21
5184,3,743,"copper bis(3,5-diisopropylsalicylate)",547,1089,2,13,1304,622,111,136,0,21
5185,3,743,"copper bis(3,5-diisopropylsalicylate)",547,1089,2,13,1304,622,334,381,0,21
5186,1,237,copper gluconate,936,1090,2,13,1305,71,469,1216,0,14
5187,4,281,COPPER GLUCONATE,936,1090,2,13,1305,71,552,481,0,13
5188,6,97,copper gluconate,936,1090,2,13,1305,71,1170,1421,0,7
5189,6,97,copper gluconate,936,1090,2,13,1305,71,1170,1421,0,7
5190,3,521,copper phthalocyanine,374,1543,2,0,1306,623,180,221,0,13
5191,3,521,copper phthalocyanine,374,1543,2,0,1306,623,476,389,0,13
5192,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,100,125,0,21
5193,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,130,156,0,22
5194,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,168,205,0,21
5195,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,232,282,0,22
5196,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,293,331,0,21
5197,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,581,509,0,22
5198,3,1403,Copper Sulfate,1388,1110,2,0,1307,624,604,534,0,22
5199,1,157,cupric chloride,21,1109,2,13,1326,632,384,953,0,12
5200,1,157,cupric chloride,21,1109,2,13,1326,632,384,953,0,12
5201,4,350,cupric chloride,21,1109,2,13,1326,632,552,481,0,13
5202,6,97,cupric chloride,21,1109,2,13,1326,632,1170,1421,0,7
5203,6,97,cupric chloride,21,1109,2,13,1326,632,1170,1421,0,7
5204,3,746,cupric oxide,253,1091,2,0,1327,633,303,343,0,22
5205,3,746,cupric oxide,253,1091,2,0,1327,633,515,433,0,21
5206,3,746,cupric oxide,253,1091,2,0,1327,633,686,621,0,21
5207,4,351,CUPRIC OXIDE,253,1091,2,0,1327,633,552,481,0,13
5208,3,513,"bis(1,10-phenanthroline)copper(2+) ion",431,759,2,13,957,562,193,236,0,13
5209,3,513,"bis(1,10-phenanthroline)copper(2+) ion",431,759,2,13,957,562,235,286,0,13
5210,3,513,"bis(1,10-phenanthroline)copper(2+) ion",431,759,2,13,957,562,476,389,0,13
5211,3,513,"bis(1,10-phenanthroline)copper(2+) ion",431,759,2,13,957,562,707,634,0,22
5212,5,97,chlorophyllin copper complex,90,972,2,2,1171,1193,644,240,0,21
5213,5,97,chlorophyllin copper complex,90,972,2,2,1171,1193,644,570,0,21
5214,5,97,chlorophyllin copper complex,90,972,2,2,1171,1193,650,649,0,21
5215,6,83,cormethasone acetate,747,1092,2,13,1308,1807,852,766,0,21
5216,5,97,corticorelin ovine triflutate,184,1094,2,13,1310,1136,197,242,0,19
5217,5,97,corticorelin ovine triflutate,184,1094,2,13,1310,1136,198,190,0,14
5218,5,97,corticorelin ovine triflutate,184,1094,2,13,1310,1136,198,241,0,16
5219,6,100,corticorelin ovine triflutate,184,1094,2,13,1310,1136,999,687,0,24
5220,6,100,corticorelin ovine triflutate,184,1094,2,13,1310,1136,999,989,0,14
5221,3,381,cortisol succinate,215,1377,2,0,1312,626,86,110,0,21
5222,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,60,0,14
5223,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,679,0,14
5224,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,958,0,1
5225,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,1027,0,24
5226,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,704,0,14
5227,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,1113,0,29
5228,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,1125,0,28
5229,2,1451,Cortisone acetate,891,1096,2,13,1313,627,267,1321,0,16
5230,3,516,cortisone acetate,891,1096,2,13,1313,627,86,110,0,21
5231,6,97,cortisone acetate,891,1096,2,13,1313,627,1028,1072,0,22
5232,6,73,cotinine fumarate,1028,1097,2,13,1314,1802,877,789,0,21
5233,6,94,coumermycin sodium,864,1099,2,13,1316,1855,863,775,0,21
5234,3,811,CPDA solutions,354,1597,2,13,1317,628,95,120,0,22
5235,3,811,CPDA solutions,354,1597,2,13,1317,628,194,237,0,13
5236,3,811,CPDA solutions,354,1597,2,13,1317,628,315,361,0,21
5237,3,811,CPDA solutions,354,1597,2,13,1317,628,604,534,0,22
5238,6,98,crisnatol mesylate,1700,1102,2,13,1319,1374,915,821,0,21
5239,6,91,cromitrile sodium,963,1103,2,13,1320,1815,839,755,0,21
5240,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,655,0,14
5241,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1212,0,30
5242,1,37,cromolyn sodium,432,1104,2,13,1321,87,447,1495,0,14
5243,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,991,0,14
5244,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1050,0,14
5245,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1077,0,14
5246,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1080,0,14
5247,1,37,cromolyn sodium,432,1104,2,13,1321,87,447,1496,0,1
5248,1,37,cromolyn sodium,432,1104,2,13,1321,87,447,1497,0,14
5249,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1170,0,14
5250,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1357,0,12
5251,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1216,0,14
5252,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1215,0,14
5253,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1146,0,14
5254,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1357,0,12
5255,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,1395,0,14
5256,1,7,cromolyn sodium,432,1104,2,13,1321,87,771,708,0,12
5257,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1482,0,14
5258,1,143,cromolyn sodium,432,1104,2,13,1321,87,399,1503,0,14
5259,3,1353,Cromolyn Sodium,432,1104,2,13,1321,87,79,103,0,21
5260,3,1353,Cromolyn Sodium,432,1104,2,13,1321,87,628,559,0,21
5261,6,78,cromolyn sodium,432,1104,2,13,1321,87,841,756,0,21
5262,6,91,croscarmellose sodium,1341,1105,2,13,1322,74,1107,1439,0,1
5263,6,91,croscarmellose sodium,1341,1105,2,13,1322,74,1107,1279,0,30
5264,3,382,cumene hydroperoxide,1421,1107,2,13,1324,630,549,478,0,21
5265,3,382,cumene hydroperoxide,1421,1107,2,13,1324,630,568,495,0,22
5266,3,1060,curdlan sulfate,140,1111,2,13,1328,634,83,107,0,21
5267,3,1060,curdlan sulfate,140,1111,2,13,1328,634,105,130,0,21
5268,3,1060,curdlan sulfate,140,1111,2,13,1328,634,114,139,0,21
5269,3,1060,curdlan sulfate,140,1111,2,13,1328,634,117,142,0,21
5270,3,1060,curdlan sulfate,140,1111,2,13,1328,634,124,150,0,21
5271,3,1359,Hydrogen Cyanide,1332,1378,2,13,1593,98,172,209,0,21
5272,3,1359,Hydrogen Cyanide,1332,1378,2,13,1593,98,549,478,0,21
5273,3,1359,Hydrogen Cyanide,1332,1378,2,13,1593,98,596,524,0,21
5274,0,97,potassium cyanate,1081,1553,2,13,1796,811,1035,1088,0,22
5275,3,1370,Potassium Cyanide,395,1554,2,13,1797,109,235,286,0,13
5276,3,1370,Potassium Cyanide,395,1554,2,13,1797,109,549,478,0,21
5277,3,1370,Potassium Cyanide,395,1554,2,13,1797,109,596,524,0,21
5278,3,1377,Sodium Cyanide,344,1720,1,13,1845,119,235,286,0,13
5279,3,1377,Sodium Cyanide,344,1720,1,13,1845,119,476,389,0,13
5280,3,1377,Sodium Cyanide,344,1720,1,13,1845,119,549,478,0,21
5281,3,1377,Sodium Cyanide,344,1720,1,13,1845,119,596,524,0,21
5282,3,417,sodium cyanoborohydride,633,1602,2,13,1846,832,476,389,0,13
5283,3,779,2-cyanoethylene oxide,863,179,2,13,233,260,161,198,0,21
5284,3,779,2-cyanoethylene oxide,863,179,2,13,233,260,549,478,0,21
5285,0,97,cyanuric chloride,77,131,2,0,1329,635,989,963,0,30
5286,3,581,cyanuric chloride,77,131,2,0,1329,635,193,236,0,13
5287,3,581,cyanuric chloride,77,131,2,0,1329,635,476,389,0,13
5288,6,73,cycliramine maleate,1055,1114,2,13,1330,1687,894,802,0,22
5289,0,97,cyclizine hydrochloride,685,1115,2,13,1331,1337,886,795,0,21
5290,0,97,cyclizine hydrochloride,685,1115,2,13,1331,1337,975,919,0,21
5291,0,97,cyclizine hydrochloride,685,1115,2,13,1331,1337,982,930,0,22
5292,0,97,cyclizine hydrochloride,685,1115,2,13,1331,1337,304,347,0,4
5293,6,97,cyclizine hydrochloride,685,1115,2,13,1331,1337,844,759,0,21
5294,6,97,cyclizine lactate,1079,1116,2,13,1332,1229,913,819,0,21
5295,0,97,cyclobenzaprine hydrochloride,1148,1118,2,13,1335,1014,1064,1206,0,22
5296,5,97,cyclobenzaprine hydrochloride,1148,1118,2,13,1335,1014,505,424,0,22
5297,5,97,cyclobenzaprine hydrochloride,1148,1118,2,13,1335,1014,505,569,0,22
5298,6,87,cyclobenzaprine hydrochloride,1148,1118,2,13,1335,1014,1142,1340,0,22
5299,6,74,cycloguanil pamoate,1113,1119,2,13,1336,1354,907,812,0,21
5300,0,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,998,988,0,14
5301,0,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,1063,1205,0,22
5302,0,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,1066,1210,0,22
5303,0,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,1082,1262,0,22
5304,1,231,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,385,971,0,14
5305,1,231,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,385,1209,0,14
5306,6,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,874,786,0,8
5307,6,97,cyclopentolate hydrochloride,1071,1122,2,13,1339,1251,874,786,0,7
5308,6,77,cyclophenazine hydrochloride,426,1123,2,13,1340,1820,930,831,0,21
5309,1,188,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,464,78,0,14
5310,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,436,0,9
5311,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,721,0,14
5312,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,726,0,14
5313,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,706,0,16
5314,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,1362,0,14
5315,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,507,0,29
5316,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,645,0,14
5317,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,258,0,14
5318,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,1482,0,14
5319,1,187,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,425,220,0,14
5320,6,97,cyproheptadine hydrochloride,827,1124,2,13,1341,1247,894,802,0,22
5321,0,97,cyproterone acetate,847,1125,2,13,1342,637,812,722,0,22
5322,0,97,cyproterone acetate,847,1125,2,13,1342,637,1125,1311,0,22
5323,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,62,86,0,22
5324,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,111,136,0,21
5325,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,184,226,0,21
5326,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,186,228,0,21
5327,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,323,370,0,22
5328,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,325,372,0,22
5329,3,1399,Cyproterone Acetate,847,1125,2,13,1342,637,626,557,0,21
5330,6,75,cyproterone acetate,847,1125,2,13,1342,637,833,749,0,22
5331,1,258,cysteamine bitartrate,649,1126,2,13,1343,1172,371,1219,0,14
5332,6,101,cysteamine hydrochloride,422,1127,2,13,1344,1510,859,973,0,30
5333,6,101,cysteamine hydrochloride,422,1127,2,13,1344,1510,859,771,0,21
5334,1,144,cysteine hydrochloride,1277,1128,2,13,1345,1421,409,1461,0,19
5335,6,97,cysteine hydrochloride,1277,1128,2,13,1345,1421,806,715,0,14
5336,4,1222,CYSTEINE HYDROCHLORIDE MONOHYDRATE,1277,1128,2,17,1346,1584,552,481,0,13
5337,3,261,S-2-aminoethyl cysteine,668,1572,2,13,1816,820,235,286,0,13
5338,3,261,S-2-aminoethyl cysteine,668,1572,2,13,1816,820,606,536,0,22
5339,6,74,cytarabine hydrochloride,1249,1129,2,13,1347,1173,939,841,0,21
5340,3,923,cyclopentenyl cytosine,1640,1121,2,13,1338,996,111,136,0,21
5341,3,923,cyclopentenyl cytosine,1640,1121,2,13,1338,996,235,286,0,13
5342,3,1321,Arabinofuranosylcytosine Triphosphate,255,637,2,13,813,21,235,286,0,13
5343,3,1321,Arabinofuranosylcytosine Triphosphate,255,637,2,13,813,21,550,479,0,22
5344,0,97,dabigatran etexilate,545,1135,2,13,1353,1652,875,787,0,22
5345,0,97,dabigatran etexilate,545,1135,2,13,1353,1652,1174,1445,0,22
5346,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,863,0,14
5347,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1416,0,14
5348,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1433,0,12
5349,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1433,0,12
5350,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1018,0,19
5351,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1433,0,12
5352,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1493,0,12
5353,2,1454,Dabigatran etexilate,545,1135,2,13,1353,1652,205,1493,0,12
5354,6,115,dabigatran etexilate,545,1135,2,13,1353,1652,993,976,0,24
5355,6,115,dabigatran etexilate mesylate,1573,1136,2,13,1354,1699,993,976,0,24
5356,5,97,dalteparin sodium,1633,1700,3,13,1355,1192,131,31,0,22
5357,5,97,dalteparin sodium,1633,1700,3,13,1355,1192,131,166,0,21
5358,6,103,dalteparin sodium,1633,1700,3,13,1355,1192,875,787,0,22
5359,6,102,danaparoid sodium,1041,1139,2,13,1357,1244,936,838,0,21
5360,6,99,danofloxacin mesylate,163,1140,2,13,1358,1644,867,779,0,7
5361,6,99,danofloxacin mesylate,163,1140,2,13,1358,1644,867,779,0,7
5362,3,1347,Dansyl Compounds,354,1597,2,13,1359,76,476,389,0,13
5363,3,684,dansyl hydrazine,717,1141,2,13,1360,639,180,221,0,13
5364,3,684,dansyl hydrazine,717,1141,2,13,1360,639,256,310,0,13
5365,3,684,dansyl hydrazine,717,1141,2,13,1360,639,476,389,0,13
5366,3,684,dansyl hydrazine,717,1141,2,13,1360,639,497,417,0,13
5367,3,579,"dansylarginine N-(3-ethyl-1,5-pentanediyl)amide",993,1142,2,13,1361,640,180,221,0,13
5368,3,579,"dansylarginine N-(3-ethyl-1,5-pentanediyl)amide",993,1142,2,13,1361,640,256,310,0,13
5369,3,579,"dansylarginine N-(3-ethyl-1,5-pentanediyl)amide",993,1142,2,13,1361,640,476,389,0,13
5370,3,579,"dansylarginine N-(3-ethyl-1,5-pentanediyl)amide",993,1142,2,13,1361,640,497,417,0,13
5371,5,97,dantrolene sodium,369,1144,2,13,1363,77,503,423,0,14
5372,5,97,dantrolene sodium,369,1144,2,13,1363,77,505,424,0,22
5373,5,97,dantrolene sodium,369,1144,2,13,1363,77,505,569,0,22
5374,6,78,dantrolene sodium,369,1144,2,13,1363,77,1143,1341,0,22
5375,6,99,dapiprazole hydrochloride,1314,1145,2,13,1364,1454,790,681,0,22
5376,6,101,dapoxetine hydrochloride,236,1146,2,13,1365,1576,877,789,0,21
5377,6,108,darbufelone mesylate,324,1147,2,13,1366,1813,861,1,0,22
5378,6,108,darbufelone mesylate,324,1147,2,13,1366,1813,861,773,0,21
5379,6,108,darbufelone mesylate,324,1147,2,13,1366,1813,861,969,0,22
5380,6,103,darglitazone sodium,334,1148,2,13,1367,1564,1040,1106,0,21
5381,0,97,darifenacin hydrobromide,271,1149,2,13,1368,1654,1063,1205,0,22
5382,5,97,darifenacin hydrobromide,271,1149,2,13,1368,1654,693,51,0,21
5383,5,97,darifenacin hydrobromide,271,1149,2,13,1368,1654,693,630,0,21
5384,6,115,darotropium bromide,1533,1150,2,13,1369,1781,1182,189,0,14
5385,1,123,daunorubicin citrate,781,1152,2,13,1370,1615,386,691,0,12
5386,1,123,daunorubicin citrate,781,1152,2,13,1370,1615,386,691,0,12
5387,4,1109,DAUNORUBICIN CITRATE LIPOSOME,781,1152,2,10,1371,1422,2,9,0,13
5388,4,1109,DAUNORUBICIN CITRATE LIPOSOME,781,1152,2,10,1371,1422,653,579,0,13
5389,1,149,daunorubicin hydrochloride,593,1153,2,13,1372,1174,374,671,0,14
5390,1,149,daunorubicin hydrochloride,593,1153,2,13,1372,1174,374,670,0,14
5391,5,97,daunorubicin hydrochloride,593,1153,2,13,1372,1174,25,42,0,21
5392,5,97,daunorubicin hydrochloride,593,1153,2,13,1372,1174,25,43,0,28
5393,6,86,daunorubicin hydrochloride,593,1153,2,13,1372,1174,915,821,0,21
5394,6,116,davalintide acetate,1581,1154,2,13,1373,1830,1181,987,0,14
5395,6,116,davalintide acetate,1581,1154,2,13,1373,1830,1181,1242,0,14
5396,6,116,davalintide acetate,1581,1154,2,13,1373,1830,1181,1243,0,12
5397,6,82,dazadrol maleate,628,1155,2,13,1374,1831,877,789,0,21
5398,6,94,dazopride fumarate,1488,1156,2,13,1375,1560,1164,1412,0,22
5399,6,91,dazoxiben hydrochloride,1336,1157,2,13,1376,922,936,838,0,21
5400,6,75,debrisoquin sulfate,1061,1158,2,13,1377,1379,898,806,0,21
5401,5,97,deferoxamine mesylate,311,1159,2,13,1379,79,22,35,0,21
5402,5,97,deferoxamine mesylate,311,1159,2,13,1379,79,22,36,0,16
5403,5,97,deferoxamine mesylate,311,1159,2,13,1379,79,22,186,0,14
5404,6,76,deferoxamine mesylate,311,1159,2,13,1379,79,885,793,0,21
5405,6,76,deferoxamine mesylate,311,1159,2,13,1379,79,885,1144,0,14
5406,6,115,degarelix acetate,1672,1160,2,13,1380,1731,1199,1313,0,14
5407,6,97,sodium dehydroacetate,856,1603,2,13,1847,1045,1090,1279,0,30
5408,6,97,sodium dehydroacetate,856,1603,2,13,1847,1045,1090,816,0,21
5409,0,97,dehydrocostus lactone,876,1161,2,13,1381,1120,912,818,0,21
5410,0,97,dehydrocostus lactone,876,1161,2,13,1381,1120,918,822,0,21
5411,0,97,dehydrocostus lactone,876,1161,2,13,1381,1120,990,970,0,4
5412,0,97,dehydrocostus lactone,876,1161,2,13,1381,1120,1209,1467,0,21
5413,6,96,delapril hydrochloride,1506,1162,2,13,1382,1718,898,806,0,21
5414,0,97,delavirdine mesylate,376,1163,2,13,1383,1320,941,843,0,21
5415,0,97,delavirdine mesylate,376,1163,2,13,1383,1320,305,350,0,8
5416,0,97,delavirdine mesylate,376,1163,2,13,1383,1320,305,350,0,7
5417,5,97,delavirdine mesylate,376,1163,2,13,1383,1320,10,8,0,21
5418,5,97,delavirdine mesylate,376,1163,2,13,1383,1320,10,21,0,21
5419,5,97,delavirdine mesylate,376,1163,2,13,1383,1320,10,456,0,14
5420,5,97,delavirdine mesylate,376,1163,2,13,1383,1320,17,23,0,21
5421,6,104,delavirdine mesylate,376,1163,2,13,1383,1320,939,841,0,21
5422,6,104,delequamine hydrochloride,168,1164,2,13,1384,1890,1046,1117,0,14
5423,6,112,delmitide acetate,897,1165,2,13,1385,1782,1193,927,0,16
5424,0,97,demecarium bromide,1017,1166,2,13,1386,643,784,659,0,22
5425,0,97,demecarium bromide,1017,1166,2,13,1386,643,983,931,0,22
5426,6,97,demecarium bromide,1017,1166,2,13,1386,643,981,929,0,8
5427,6,97,demecarium bromide,1017,1166,2,13,1386,643,981,929,0,7
5428,0,97,demeclocycline hydrochloride,1179,1167,2,13,1387,1175,869,781,0,21
5429,6,97,demeclocycline hydrochloride,1179,1167,2,13,1387,1175,863,775,0,21
5430,3,658,methyl demeton,1444,1168,2,0,1644,702,479,392,0,21
5431,3,658,methyl demeton,1444,1168,2,0,1644,702,583,511,0,22
5432,6,113,denagliptin tosylate,1472,1169,2,13,1388,1719,1207,1471,0,14
5433,6,75,denatonium benzoate,785,1170,2,13,1389,644,1088,693,0,0
5434,6,75,denatonium benzoate,785,1170,2,13,1389,644,1088,1279,0,30
5435,6,113,denibulin hydrochloride,1406,1171,2,13,1390,1720,1202,1398,0,14
5436,2,1435,Denileukin diftitox,470,1172,2,13,1391,1411,272,965,0,14
